SalePrice,id
134004.90057273497,2735
132166.87486736386,2736
125253.82352276338,2737
135827.7893050303,2738
155448.82702296998,2739
144668.50971326508,2740
144278.34759506423,2741
140291.53233491525,2742
147282.5391463889,2743
151544.86712274942,2744
140244.8256785222,2745
150532.56896492682,2746
162769.60170737037,2747
107280.86933702152,2748
127571.35640738987,2749
132181.93549894253,2750
145827.9830757702,2751
195698.76213428646,2752
176829.8960444119,2753
195242.17503365612,2754
131828.505736212,2755
94087.00956567588,2756
57668.69507657738,2757
75194.0683002752,2758
172782.5436146774,2759
121760.46314584906,2760
143280.44328768807,2761
148050.32523715773,2762
180939.28254718598,2763
156314.36941903137,2764
275457.70181858906,2765
150231.81847672784,2766
90890.29904706354,2767
118446.26454003937,2768
137265.6937140565,2769
150630.48340259024,2770
116818.27228865326,2771
128167.70788409018,2772
175153.29582377168,2773
140733.53367941277,2774
125258.85366366767,2775
153562.3208170009,2776
139273.12350401978,2777
115446.84018492234,2778
131544.330761217,2779
97211.87145572987,2780
102523.85566085961,2781
97195.42801812381,2782
101237.16238094913,2783
125957.19966961966,2784
146628.90665295772,2785
81277.09101320762,2786
110950.78287360846,2787
75580.74755341951,2788
204663.9358128091,2789
96119.65083238254,2790
117862.65447250637,2791
73160.02586702055,2792
172296.05250947262,2793
104834.98848066028,2794
121901.77616445156,2795
110027.6112329326,2796
200218.97610080728,2797
118236.8143667535,2798
133127.52935525242,2799
68019.08795593576,2800
110982.71895018242,2801
134177.87237105914,2802
169355.44315034678,2803
139661.55697278323,2804
113632.78965343622,2805
76644.81344452641,2806
152195.76306312357,2807
152797.93743221718,2808
135169.03147593056,2809
135721.08607369792,2810
148844.59114424273,2811
153502.086364906,2812
156320.37757726523,2813
152447.97033376643,2814
95537.32321676314,2815
232074.77056165674,2816
135855.6366125631,2817
129796.68141671219,2818
157821.26978022725,2819
126890.04079207356,2820
96279.69508514853,2821
183348.2965121594,2822
276594.284492621,2823
189265.03305645016,2824
155730.99757460988,2825
135395.7674185781,2826
140473.79702028455,2827
211560.70567311466,2828
183422.37152721375,2829
225934.84341176387,2830
171472.32484616074,2831
233586.05754551225,2832
297008.37195573864,2833
224428.94987626185,2834
212201.77514403657,2835
191279.3245135689,2836
158556.46995177877,2837
152827.3130904531,2838
186273.72810694957,2839
198809.46014447248,2840
206993.0938854651,2841
217598.85784555765,2842
155234.55766117907,2843
149303.3756490571,2844
124904.48453417717,2845
207729.21716301696,2846
204187.8791413637,2847
205711.2922155295,2848
207502.22625744162,2849
283812.6769156492,2850
244169.7248702772,2851
217560.73488434782,2852
232859.98768345392,2853
141640.22426940186,2854
206967.33104688427,2855
202096.8580917947,2856
188061.73667117103,2857
205718.62471657232,2858
132893.48606656893,2859
131228.89464614118,2860
133910.12916962113,2861
201694.793580375,2862
128039.40296731767,2863
241067.00397967178,2864
146061.03615831578,2865
132587.86563799574,2866
104511.65218289815,2867
86358.92167063638,2868
101132.44633337589,2869
128415.29741973635,2870
98931.0736350644,2871
61024.71002032918,2872
106567.78831201648,2873
144329.15281070134,2874
103591.71810817804,2875
151562.21578902594,2876
139128.65313929494,2877
175274.56085539403,2878
145533.96900683906,2879
93062.74429908047,2880
143852.63625084684,2881
171315.8645304123,2882
187753.78373307857,2883
214357.3387787862,2884
205243.21214262527,2885
210609.57443201035,2886
99325.0352447689,2887
126178.46522513613,2888
49877.58933262839,2889
82487.0030897896,2890
127875.27442840493,2891
27771.94309770063,2892
92947.41646347447,2893
49720.36971174928,2894
332564.163022202,2895
266920.36056380597,2896
222622.75422419477,2897
152587.30311375222,2898
219016.28488223098,2899
161923.27130171133,2900
214821.12913361622,2901
181771.50733250123,2902
368104.21664556855,2903
395242.6977797971,2904
92641.97617039489,2905
207517.01319489136,2906
112834.1503952951,2907
134850.02115928783,2908
132233.70146058802,2909
79414.71169718042,2910
87568.94970861095,2911
147856.57914574287,2912
84856.475173402,2913
81818.99588246645,2914
83657.39516647856,2915
82183.70844670499,2916
158797.4104685582,2917
121190.35806414932,2918
221053.13203472932,2919
